user_id,place_id,restaurant_name,city,state,country,food_price,smoking_area,restaurant_cuisine,user_budget,user_cuisine,reviews,classification
U1046,P132921,crudalia,,,,low,section,Bar,medium,Bar,Kind of hard to mess up a steak but they did.,
U1046,P135085,Tortas Locas Hipocampo,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,Fast_Food,medium,Bar,"Although I very much liked the look and sound of this place, the actual experience was a bit disappointing.",
U1046,P132572,Cafe Chaires,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,Cafeteria,medium,Bar,I just don't know how this place managed to served the blandest food I have ever eaten when they are preparing Indian cuisine.,
U1046,P135058,Restaurante Tiberius,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Pizzeria,medium,Bar,"Worst service to boot, but that is the least of their worries.",
U1046,P132951,VIPS,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,American,medium,Bar,Service was fine and the waitress was friendly.,
U1046,P132861,Carls Jr,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,Burgers,medium,Bar,"The guys all had steaks, and our steak loving son who has had steak at the best and worst places said it was the best steak he's ever eaten.",
U1041,P135001,Vips,Cuernavaca,Morelos,Mexico,medium,none,,medium,Contemporary,"We thought you'd have to venture further away to get good sushi, but this place really hit the spot that night.",
U1041,P134983,Restaurant and Bar and Clothesline Carlos N Charlies,Cuernavaca,Morelos,Mexico,high,section,Bar,medium,Contemporary,Bland... Not a liking this place for a number of reasons and I don't want to waste time on bad reviewing.. I'll leave it at that...,
U1041,P135021,Subway,Cuernavaca,Morelos,Mexico,low,not permitted,Fast_Food,medium,Contemporary,Been here often and the food is great with excellent table service especially from Jackie. Bar staff cater for various beers which gives a good selection,
U1041,P134992,Restaurant Teely,Cuernavaca,Morelos,Mexico,high,section,,medium,Contemporary,"Visited tonight very friendly staff, the owner came and spoke to us a very nice lady she read the special board to us I had liver and onions my mates had schnitzel when the cane I ordered a schnitzel on the side good portions of quality food. Can not recommend highly enough",
U1041,P132768,Mariscos Tia Licha,Cuernavaca,Morelos,Mexico,medium,not permitted,Family,medium,Contemporary,"Decided to eat here for lunch. Wow! What a great first experience. I had the fish served with Greek salad and sweet potato fries, Claire had a pulled pork burger with chips and salad! Eton mess for dessert, wow Good size portions and the food was super fresh. Staff are friendly and nothing was too much for them. We highly recommend this place, many thanks for a job well done. See you again very soon, Perry & Claire x",
U1041,P135109,Paniroles,,,,medium,not permitted,Italian,medium,Contemporary,"We visited the Black Horse on Sunday evening. The garden was really pleasant and comfortable. The food was absolute great! Simple menu, Real fresh food. We had the Fish and chips special and a Plum desert. Hidden away from the main road, it is a lovely find! We will be back and recommend this place.",
U1004,P132954,San Luis Potosi,San Luis Potosi,,,medium,not permitted,Breakfast-Brunch,medium,Mexican,"Chanced upon this bar. Locals were so friendly, the history of the bar is amazing. Had a wonderful evening there.",
U1004,P132955,emilianos,San Luis Potosi,Mexico,,low,none,Bar_Pub_Brewery,medium,Mexican,A little lengthy on the wait time for the meals. Server was attentive and pleasant. Enjoyed the meal.,
U1004,P132958,tacos los volcanes,San Luis Potosi,San Luis Potosi,Mexico,low,none,American,medium,Mexican,"Very pleased with the service, and the food we ordered. Staff is extremely pleasant, and welcoming. Our order was delivered to the table promptly, and everything we ordered was hot, delicious, and the servings were generous.",
U1003,P132754,Cabana Huasteca,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,low,Mexican,lots of good advice are here.loved all that you share with us i simply loved it and i am part of number of communities too,
U1059,P135064,Restaurante El Chivero S.A. de C.V.,San Luis Potosi,San Luis Potosi,Mexico,high,none,,medium,Mexican,"I've been going to this restaurantt since it orignally opened almost if not 30 years. It's clean, has good staff, and the food is good.",
U1059,P135075,Mariscos El Pescador,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Seafood,medium,Mexican,The food is great esp. the agnolitto pasta & diavola pizza. Its properly prepared & its a great value for the price. The service is also great and accommodating.,
U1059,P135028,La Virreina,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,medium,Mexican,Theirs was excellent. Great sides. Fantastic service. Only gripe would be that the ground horse radish was cold. I asked them to microwave it ten seconds.,
U1061,P132834,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,Mexican,medium,Mexican,Amazing place........ Amazing food ... And loyal staff.. love their service.. a bit expensive but you can find good food here... Love to visit again...,
U1061,P135086,Mcdonalds Parque Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,Burgers,medium,Mexican,"Its been awhile that Ive been at a pub in Negombo and this place was excellent from start to finish, from the bartenders to the waiters where so prompt in service and they make a wicked Espresso Martini that got our night started. I would recommend this place eyes closed if you are looking for a good time with live music",
U1061,P132754,Cabana Huasteca,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,medium,Mexican,"Not a weekly haunt, but definitely a place to come back to every once in a while.",
U1061,P135080,los Toneles,San Luis Potosi,San Luis Potosi,Mexico,high,section,,medium,Mexican,We literally sat there for 20 minutes with no one asking to take our order.,
U1090,P135062,Restaurante El Cielo Potosino,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Bar,medium,Tex-Mex,"The burger had absolutely no flavor - the meat itself was totally bland, the burger was overcooked and there was no charcoal flavor.",
U1090,P135052,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,high,none,Bar_Pub_Brewery,medium,Tex-Mex,I also decided not to send it back because our waitress looked like she was on the verge of having a heart attack.,
U1112,P135047,Restaurante Casa de las Flores,San Luis Potosi,San Luis Potosi,Mexico,high,section,,medium,Mexican,Amazing view with amazing food. The veg items are extraordinary. Never tasted so good veg till yet. ,
U1112,P135026,la Cantina,San Luis Potosi,San Luis Potosi,Mexico,high,none,Bar,medium,Mexican,"We are so happy to have this place just a few minutes drive away from home. Food is stunning, both the tapas and downstairs restaurant. Cocktails wow, wine great and lovely selection of beers. Love this place and will continue to visit.",
U1112,P135064,Restaurante El Chivero S.A. de C.V.,San Luis Potosi,San Luis Potosi,Mexico,high,none,,medium,Mexican,"A small local restaurant with good service, food, and overall experience! Definitely a go-to place for (FN) when you are in (CN)! Huge variety of (FN) to choose from & side dishes are delicious as well.",
U1090,P132862,La Posada del Virrey,San Luis Potosi,San Luis Potosi,Mexico,high,none,International,medium,Tex-Mex,This spot gives great service and yummy meals. One of my favourite restaurants around town. The meals served rapidly and the rates were reasonable. Highly recommended.,
U1057,P135070,Restaurante 75,San Luis Potosi,San Luis Potosi,Mexico,medium,none,,medium,American,"happy food, waiters are very attentive, and super nice atmosphere. Plus its all at an affordable pric",
U1112,P132954,San Luis Potosi,San Luis Potosi,,,medium,not permitted,Breakfast-Brunch,medium,Mexican,"super experience! If you thought gourmet kitchen will leave you hungry, think again. You should skip several meals before visiting this amazing restaurant. Everything is so tasty, you cannot restraint yourself from having all of the dishes.",
U1057,P135043,pizza clasica,Soledad,San Luis Potosi,Mexico,medium,none,Fast_Food,medium,American,"I've been going to this restaurant since it originally opened almost if not 30 years. It's clean, has good staff, and the food is good.",
U1112,P135079,Koye Sushi,San Luis Potosi,San Luis Potosi,Mexico,high,none,Chinese,medium,Mexican,Today we celebrate the wedding of Charlotte and Michael. Every single bite of food was simply perfect. I had the Caprese Salad; ripe sweet multi varieties of tomatoes with the freshest ever mozzarella and balsamic dressing.,
U1112,P135062,Restaurante El Cielo Potosino,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Bar,medium,Mexican,"This place has unfortunately gone downhill - I can only presume that Duncan is no longer associated with it? All dishes were borderline cold, staff were continually wanting to take away plates.",
U1090,P135051,Restaurante Versalles,San Luis Potosi,San Luis Potosi,Mexico,low,section,,medium,Tex-Mex,"Dont waste your money, this place is a classic example of fools and their money being easily parted.",
U1090,P132954,San Luis Potosi,San Luis Potosi,,,medium,not permitted,Breakfast-Brunch,medium,Tex-Mex,"The ambiance and quality of foods just awesome, When saw the packing of foods for home delivery it was just WOW",
U1112,P135048,Restaurante Bar Fu-hao,San Luis Potosi,San Luis Potosi,Mexico,high,none,Bar,medium,Mexican,The green lion Cafe is a wonderful experience. The food is excellent and if possible the service is better. Carrie and Michelle add to the experience.,
U1057,P132954,San Luis Potosi,San Luis Potosi,,,medium,not permitted,Breakfast-Brunch,medium,American,mcdonalds is amazing i would highly suggest eating it except its very artificial and makes me feel like a horse stuffed pig,
U1112,P135086,Mcdonalds Parque Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,Burgers,medium,Mexican,"A great day start with delicious food, one of the best lounge for veg and nonveg food.Such a nice and attractive place.",
U1061,P132955,emilianos,San Luis Potosi,Mexico,,low,none,Bar_Pub_Brewery,medium,Mexican,Amazing view with amazing food. The veg items are extraordinary. Never tasted so good veg till yet,
U1112,P132921,crudalia,,,,low,section,Bar,medium,Mexican,I've lived here since 1979 and this was the first (and last) time I've stepped foot into this place.,
U1061,P132958,tacos los volcanes,San Luis Potosi,San Luis Potosi,Mexico,low,none,American,medium,Mexican,In short des r the three things to knw1) the ambience is classy2) the food is excellent 3) the servers r amazing,
U1112,P135046,Restaurante El Reyecito,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Fast_Food,medium,Mexican,Must have been an off night at this place.,
U1090,P135085,Tortas Locas Hipocampo,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,Fast_Food,medium,Tex-Mex,"We are so fortunate to have this place just a few minutes drive away from home. Food is stunning, both the tapas and downstairs restaurant. Cocktails wow, wine great and lovely selection of beers. Love this place and will continue to visit.",
U1112,P132572,Cafe Chaires,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,Cafeteria,medium,Mexican,"A small local restaurant with great service, food, and overall experience! Definitely a go-to place for (FN) when you are in (CN)! Huge variety of (FN) to choose from & side dishes are delicious as well.",
U1090,P132922,cafe punta del cielo,,,,medium,permitted,Cafeteria,medium,Tex-Mex,This spot gives extraordinary service and yummy meals. One of my favourite restaurants around town. The meals served rapidly and the rates were reasonable. Highly recommended.,
U1025,P132866,Chaires,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,Bakery,medium,Mexican,"Delicious food, waiters are very attentive, and super nice atmosphere. Plus its all at an affordable pric",
U1057,P135080,los Toneles,San Luis Potosi,San Luis Potosi,Mexico,high,section,,medium,American,"Amazing experience! If you thought gourmet kitchen will leave you hungry, think again. You should skip several meals before visiting this amazing restaurant. Everything is so tasty, you cannot restraint yourself from having all of the dishes.",
U1112,P132834,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,Mexican,medium,Mexican,So i went to this place to satisfy my waffle cravings. & it was one of the best waffles I had. I ordered raspberry waffles & looks very tempting & also tastes awesome.With that we took peppy paneer pizza & nimbu pani... Both these are just yummy... Nimbu pani was so refreshing & pizza has the yummiest toppings.. Would love to visit again. Thank you :),
U1057,P132825,puesto de tacos,San Luis Potosi,San Luis Potosi,Mexico,low,none,Mexican,medium,American,"I was roaming around hauz khas & I saw this bakery-cum- cafe... From. Outside it looks very soothing. So we decided to get in..The decor are just so perfect for a peaceful meal as it is away from the hustling streets of hauz khas village area.We ordered:1: pizza: presented very well, toppings are just perfect with the desi touch.. Tastes good...2. Nimbu pani: it was refreshing..3. Waffles: oh my god! These waffles has my heart. I took raspberry waffles.. & it tastes awesome.. Not only the toppings.. But also the waffles has raspberry flavor inside. Totally recommended .Thank you for serving us .Also, follow me on Instagram & YouTube for more savories...read more",
U1112,P132862,La Posada del Virrey,San Luis Potosi,San Luis Potosi,Mexico,high,none,International,medium,Mexican,"Bakeburry , located in Hauz Khas. This outlet is recently opened and I tried The Nutella Obsession Jar which was amazing in taste but it was not worth it according to the price ,but the was good and it was tender soft.",
U1061,P132954,San Luis Potosi,San Luis Potosi,,,medium,not permitted,Breakfast-Brunch,medium,Mexican,"This is my 3rd order from bakeburry, I had rocky road cake this time. I have even tried their chocolate muffins and tea time dry plum cake. Quality of chocolate they use is good. Rocky road cake was super tasty and spongy. Bakeburry is doing good. I even request for a match box in zomato comments and they delivered both canfles and match box. Great service. ",
U1025,P132877,sirloin stockade,,,,low,none,,medium,Mexican,"I really love desserts and this is a amazing place for dessert lovers. I tried their chocolate muffin, almond truffle and apple pie. All three items were very tasty. Almond truffle was dark chocolate full of almonds it tasted very good. Muffin was also good. I even asked them to pack of variety of muffins. Orange flavour muffin is also very tasty. Taste: 9/10Vale for money: 9.2/10",
U1057,P135064,Restaurante El Chivero S.A. de C.V.,San Luis Potosi,San Luis Potosi,Mexico,high,none,,medium,American,"I love Bakeburry for its eggless and value for money products they have! I am a regular at this place now and i totally love their products!If you are new here you must try their Cakes, cheesecake jars, cookies blindfoldedly because they are just amazing!!Also the packaging is superb and you can also gift these easily too!",
U1057,P135046,Restaurante El Reyecito,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Fast_Food,medium,American,If she had not rolled the eyes we may have stayed... Not sure if we will go back and try it again.,
U1090,P135025,El Rincon de San Francisco,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,medium,Tex-Mex,"Everyone is very attentive, providing excellent customer service.",
U1090,P132925,el pueblito,,,,medium,not permitted,Mexican,medium,"Tex-Mex
",Horrible - don't waste your time and money.,
U1057,P132862,La Posada del Virrey,San Luis Potosi,San Luis Potosi,Mexico,high,none,International,medium,American,"Very poor service, rude staff, tasteless food ,bad drink",
U1057,P135075,Mariscos El Pescador,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Seafood,medium,American,By this time our side of the restaurant was almost empty so there was no excuse.,
U1025,P132847,don burguers,San Luis Potosi,San Luis Potosi,Mexico,low,none,,medium,Mexican,"(It wasn't busy either) Also, the building was FREEZING cold.",
U1057,P135030,Preambulo Wifi Zone Cafe,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Cafe-Coffee_Shop,medium,American,"Delicious high quality plates, selection of wines and great service.",
U1025,P135071,Restaurante la Cantina,San Luis Potosi,San Luis Potosi,Mexico,medium,section,bar,medium,Mexican,"We tried all their entrees, one of their desserts, and everything was de-li-cious. Highly recommended.",
U1057,P132834,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,Mexican,medium,American,Do yourself a favor and visit this lovely restaurant in (CN). The service is unmatched. The staff truly cares about your experience. The food is absolutely amazing  everything we tasted melted in other mouths. Absolutely the best meal we had while in (CN). Highly recommen,
U1025,P132958,tacos los volcanes,San Luis Potosi,San Luis Potosi,Mexico,low,none,American,medium,Mexican,"When we think about celebrations, (RN) is always our first option and it never disappoints. From the starter to the dessert the quality and tastes of everything was outstanding, my (FN), (FN), (FN) might have been the best meal I have ever been served. Service was delightful and very professional.",
U1025,P132825,puesto de tacos,San Luis Potosi,San Luis Potosi,Mexico,low,none,Mexican,medium,Mexican,"I have to say, I enjoyed every single bite of the meal in (RN). I had a 3 course meal, with a couple of beers. Considering the quality, the price is reasonable. Ideal for those who want a romantic night out. There was also plenty of room for bigger groups.",
U1025,P135028,La Virreina,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,medium,Mexican,Excellent food. Menu is extensive and seasonal to a particularly high standard. Definitely fine dining. It can be expensive but worth it and they do different deals on different nights so its worth checking them out before you book. Highly recommende,
U1025,P135047,Restaurante Casa de las Flores,San Luis Potosi,San Luis Potosi,Mexico,high,section,,medium,Mexican,"This is my absolute favorite restaurant in (CN). The food is always fantastic and no matter what I order I am always delighted with my meal! Servers are also great and always efficient, happy and polite. Cant wait to return and wouldnt hesitate to recommend to anyone looking for somewhere to eat in ",
U1025,P132846,el lechon potosino ,San Luis Potosi ,San Luis Potosi,Mexico,low,permitted,International,medium,Mexican,"Yesterday me and my friends visited this beautiful bakery. The bakery was very well decorated ambience was really good, seats were comfortable. If i talk about food we ordered Paneer and Pepper Pizza, Oreo cake and Nutella Obsession Jar all of these were really yummy and delicious.Last but not the least staff was really good and professional. ",
U1025,P135064,Restaurante El Chivero S.A. de C.V.,San Luis Potosi,San Luis Potosi,Mexico,high,none,,medium,Mexican,"I was looking for some fine bakery to sit at and spend time with friends while enjoying some dessert. So, visited bakeburry after recommendation of my friend who lives nearby this outlet. I loved the ambience of the place as it is full of positive vibes, peace and good people. It is little but cute. I enjoyed the food very much. The best and sarcastic part is that they serves pizzas at some restaurant like this. So, it's obvious to try that pizza and I almost had more pieces than my friends. I just loved it. Also, we tried Nutella Obsession Jar which was filled with chocolate cake topped with nutella. That was also amazing. It made my day sweet.",
U1025,P132830,Rincon Huasteco,,,,low,none,,medium,Mexican,Today I visited Bakeburry with my friends. It was a decent place with good environment. Staff members welcomed us nicely and after that the owner itself helped us out to chose what we should eat and what's been more liked by their customers. Really loved the helping attitude of the people over there. They had well maintained the ambience too. We had the Oreo Madness Cake 500gms and we were literally licking our fingers after finishing it and even it left us crave for more.,
U1097,P135079,Koye Sushi,San Luis Potosi,San Luis Potosi,Mexico,high,none,Chinese,medium,Mexican,I ordered a mini cake from this place. It was pineapple mini cake 200gms. It was very cute but too small though. I ordered this for my friend on her birthday. She loved it and also she liked the taste. So thankyou for making such amazing and tasty cakes !! ,
U1097,P135058,Restaurante Tiberius,San Luis Potosi,San Luis Potosi,Mexico,medium,none,,medium,Mexican,Yesterday I visited this outlet with my friend. I loved the staff and ambience. Food was really nice. I ordered creamy chipotle pasta and dark chocolate waffle followed by affogato cold coffee .I really loved the place as its fit for a date. I will suggest you to visit there for some amazing foodgasm.,
U1097,P132954,San Luis Potosi,San Luis Potosi,,,medium,not permitted,Breakfast-Brunch,medium,Mexican,"On my way to hauz khas village, I found this cute little outlet in Hauz khas market and I wasnt able to resist myself from visiting. I ordered oreo shake, peppy paneer pizza which was so cheesy, white sause pasta with fresh herbs and oreo cupcake. Everything was amazing and upto mark. The staff was very friendly and helpful. I will strongly suggest you this outlet.Food - 5/5Ambience - 5/5Service - 5/5",
U1097,P132958,tacos los volcanes,San Luis Potosi,San Luis Potosi,Mexico,low,none,American,medium,Mexican,The Greek dressing was very creamy and flavorful.,
U1097,P135026,la Cantina,San Luis Potosi,San Luis Potosi,Mexico,high,none,Bar,medium,Mexican,"Overall, I don't think that I would take my parents to this place again because they made most of the similar complaints that I silently felt too.",
U1059,P132955,emilianos,San Luis Potosi,Mexico,,low,none,Bar_Pub_Brewery,medium,Mexican,Now the pizza itself was good the peanut sauce was very tasty.,
U1059,P135044,Restaurant Wu Zhuo Yi,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Chinese,medium,Mexican,We had 7 at our table and the service was pretty fast.,
U1059,P132862,La Posada del Virrey,San Luis Potosi,San Luis Potosi,Mexico,high,none,International,medium,Mexican,I didn't know pulled pork could be soooo delicious.,
U1059,P135085,Tortas Locas Hipocampo,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,Fast_Food,medium,Mexican,This spot gives extraordinary service and yummy meals. One  my favourite restaurants around town. The meals served rapidly and the rates were reasonable. Highly recommended.,
U1059,P135030,Preambulo Wifi Zone Cafe,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Cafe-Coffee_Shop,medium,Mexican,"Delicious food, waiters are very attentive, and super nice atmosphere. Plus its  at an affordable pric",
U1128,P135053,La Fontana Pizza Restaurante and Cafe,San Luis Potosi,San Luis Potosi,Mexico,high,section,,low,Mexican,"Amazing experience! If you thought gourmet kitchen will leave you hungry, think again. You  skip several meals before visiting this amazing restaurant. Everything is so tasty, you cannot restraint yourself from having all of the dishes.",
U1059,P132825,puesto de tacos,San Luis Potosi,San Luis Potosi,Mexico,low,none,Mexican,medium,Mexican,"Excellent, unassuming and wonderful find. Great variety and  value tasting menu. Exciting food with high quality presentation, service and inventiveness. A highlight of (CN). Book to avoid disappointment its really worth i",
U1059,P132754,Cabana Huasteca,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,medium,Mexican,"Delicious food, waiters are very attentive, and super nice atmosphere. ",
U1128,P135058,Restaurante Tiberius,San Luis Potosi,San Luis Potosi,Mexico,medium,none,,low,Mexican,"Amazing experience! If you thought gourmet  will leave you hungry, think again. You should skip several meals before visiting this amazing restaurant. Everything is so tasty, you cannot restraint yourself from having all of the dishes.",
U1128,P132875,shi ro ie,,,,high,section,,low,Mexican,"Amazing experience! If you thought gourmet kitchen  leave you hungry, think again. You should skip several meals before visiting this amazing restaurant. Everything is so tasty, you cannot restraint yourself from having all of the dishes.",
U1128,P135079,Koye Sushi,San Luis Potosi,San Luis Potosi,Mexico,high,none,Chinese,low,Mexican,"A small local restaurant with great service, food, and overall experience!  a go-to place for (FN) when you are in (CN)! Huge variety of (FN) to choose from & side dishes are delicious as well.",
U1128,P132925,el pueblito,,,,medium,not permitted,Mexican,low,Mexican,This spot gives extraordinary service and yummy meals. One  favourite restaurants around town. The meals served rapidly and the rates were reasonable. Highly recommended.,
U1128,P135064,Restaurante El Chivero S.A. de C.V.,San Luis Potosi,San Luis Potosi,Mexico,high,none,,low,Mexican,"With their charming interiors and overall chill vibe, 7 Old Town has been added to my favourites list now. I visited the place on Friday and was captivated with the terrace, interiors, outdoor sitting, live music & specially the lip-smacking dishes & cocktails.I ordered Mexicana Burger & Baked Nachos along with an Apple Cooler, they were drool-worthy! To top it all, the staff is super courteous. I would definitely recommend this newbie in town.",
U1128,P132921,crudalia,,,,low,section,Bar,low,Mexican,"A cozy & comfortable place in South Delhi! You can either sit outside and marvel at the lush greenery or take in the elegant decor on the inside. If youre a chicken lover like me, nosh on dishes such as Chicken Burger, Chicken Lollipop & Tandoori Momos.So, catch up with your old buddies and hang out here the next time youre in the mood for some tantalising dishes.This place is definitely a thumbs up for me.",
U1128,P135060,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,medium,none,,low,Mexican," 7 Old Town left us impressed with the ambiance and food. The husband and wife team created this amazing place out of their passion for food.It goes out of its way to be welcoming and informative. From the well-written menu and slick online presence to the friendly and knowledgeable waiting staff, the place serves to be an experience that is memorable.Created in the beginning of 2020, 7 Old Town takes you through culinary traditional dishes and more through beautiful interiors that are enlivened with soulful music.With two floors that includes al fresco seating, this newbie has garnered attention and affection from food lovers. The place gets transformed into a perfect brunch...read more",
U1128,P132954,San Luis Potosi,San Luis Potosi,,,medium,not permitted,Breakfast-Brunch,low,Mexican,We went to 7 Old Town on a Sunday morning. They have a classic pub like seating on the first level however we went for the terrace and really enjoyed the view plus the setup and the way everything was done. Perfect for winter mornings and peaceful conversations. The service was decent. We had ordered for a non vegetarian Indonesian Mee Goreng but they brought the Vegetarian version of it. However they were quick to replace it  and they also gave us a complimentary Brownie with Ice cream after we finished off:) We also ordered Kerala Fish Curry with Rice and an Old Town Refresh to drink. Food was average and a little overpriced when compared to the taste. The fish curry was more on the...read more,
U1128,P132951,VIPS,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,American,low,Mexican,"Saw this place on Instagram and instantly fell in love with its pictures. Finally visited it and boy oh boy,was I awestruck. I just loved the vibe,ambience and how beautifully its built. The staff was very courteous and suggested us spinach and corn dim-sums which I absolutely loved. There was not one thing that I disliked about this place. Turned out exactly how I wanted it to be",
U1097,P132921,crudalia,,,,low,section,Bar,medium,Mexican,Awesome place to hang out. Perfect food. Roof top is awesome and gives u positive vibes. Staff is awesome. Food is amazing. I ordered grilled fish with muld wine. Thanks for hosting us. Keep going ,
U1097,P132955,emilianos,San Luis Potosi,Mexico,,low,none,Bar_Pub_Brewery,medium,Mexican,"Having Christmas around the corner and discovering this beautiful place has been a pure bliss. Im delighted to say that I found myself a perfect place to spend Christmas Eve. The best part about this place is the glass house, its perfect. The grass flooring, the glass windows, the sweet corner book shelf, everything blew my heart away and I am so much crushing over this place. It is a space that added charm to my heart and comforted my soul. The food was to be drooling over, specially the pizza. I had a really great time at this new, very beautiful place. Definitely recommended. Cant wait to spend my Christmas here. ",
U1097,P132884,dairy queen,,,,low,none,Bar,medium,Mexican,"New Gem at the City , The name is 7 OLD TOWN. The place has been my food bucket list already. Like I saw it in photos, it is more beautiful than that.Now let's talk about food. The food was so good that I don't have the right word for it, Still I would like to say that there is magic in the hands of chef, excellent job. I will definitely recommended, what I ate because his test was excellent.Chicken Dim - Dum, Peri - Peri chicken skewers, chicken steak and my all time favourite mulled wine. So you must go and enjoy food as well as ambience and service.",
U1097,P135049,Restaurante de Mariscos la Langosta,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Seafood,medium,Mexican,"So, had a chance to visit this Dallas/cowboy theme restaurant which is in the lap of south delhi. Had a good, evening time with my wife at the terrace area which is quite impressive. Loved their thin crust pizza, a must try which can also be customised as per your preference. We also ordered coffee just to sit for few extra minutes to enjoy the feel good ambient terrace.Overall something different and a must try",
U1097,P135034,Michiko Restaurant Japones,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Japanese,medium,Mexican,"Hello, 7 Old Town - Pub & Cafe Family,Hope you are doing great!Here comes my Interior review:-Newly opened cafe in Delhi. Been there with my friends. This place is located near IIT crossing, New Delhi. It's a cute little place. The decor is so cute. This place is great and the drinks are very nice. I was totally impressed with the interior and the location too.The interior is very classy. The music is also good. Food is also good. It is a perfect place to spend the weekend. We had a wonderful evening and would certainly visit again! I had a wonderful evening and would certainly visit again! Here comes my food review:-We loved what I had:-1) Pizza:- It was so yummy and the...read more",
U1006,P132954,San Luis Potosi,San Luis Potosi,,,medium,not permitted,Breakfast-Brunch,medium,Mexican,"7OT is like an oasis in the middle of the city - a relaxed vibe and huge and open space right in the middle of the city is a rarity! Perfect place to spend quality time alone or with friends, anytime of the day! I ordered a hummus-pita platter along with a cold coffee and it tasted really good! Portion size is good too.. Would love to come again with friends or family for a cozy lunch or an evening get together..",
U1006,P135079,Koye Sushi,San Luis Potosi,San Luis Potosi,Mexico,high,none,Chinese,medium,Mexican,The potato chip order was sad... I could probably count how many chips were in that box and it was probably around 12.,
U1006,P132875,shi ro ie,,,,high,section,,medium,Mexican,"Went to Teo for dinner, good place to dine in.Good vibes and good music makes the place best in west.",
U1006,P135026,la Cantina,San Luis Potosi,San Luis Potosi,Mexico,high,none,Bar,medium,Mexican,Amazing place to hang around with my friends.Visited Teo recently can't wait to go again.Food is amazing there with good music,
U1006,P132922,cafe punta del cielo,,,,medium,permitted,Cafeteria,medium,Mexican,This greedy corporation will NEVER see another dime from me!,
U1006,P132572,Cafe Chaires,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,Cafeteria,medium,Mexican,Experience was really good. Loved the music and vibe of the place. Food tasted well too.,
U1006,P135075,Mariscos El Pescador,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Seafood,medium,Mexican,"As much as I'd like to go back, I can't get passed the atrocious service and will never return.",
U1006,P132825,puesto de tacos,San Luis Potosi,San Luis Potosi,Mexico,low,none,Mexican,medium,Mexican,"In the summer, you can dine in a charming outdoor patio - so very delightful.",
U1006,P135048,Restaurante Bar Fu-hao,San Luis Potosi,San Luis Potosi,Mexico,high,none,Bar,medium,Mexican,Pathetic food irresponsible staff never to visit again. I had to cal for my food 10 times. Despite being empty i had to wait 1 hour for food.,
U1006,P135030,Preambulo Wifi Zone Cafe,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Cafe-Coffee_Shop,medium,Mexican,"Excellent, unassuming and wonderful find. Great variety and  value tasting menu. Exciting food with high quality presentation, service and inventiveness. A highlight of (CN). Book to avoid disappointment its really worth i",
U1006,P132884,dairy queen,,,,low,none,Bar,medium,Mexican,Searching for places to eat in the local area and this place popped up. I dont normally  reviews but I feel compelled as the food was absolutely exquisite. The (FN) may be the best dessert Ive ever had! Just annoyed I had to share,
U1131,P135054,Restaurante y Pescaderia Tampico,San Luis Potosi,San Luis Potosi,Mexico,high,none,,medium,Mexican,"Absolutely amazing place to eat, we will be making a reservation  our next visit in (CN)! 10 of 10 for every single aspect of this meal, and this is coming from people who know and love great food!",
